date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:02	249/249	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/ua.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ua.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:02	5311/5311	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214bf-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/ug.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ug.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:03	5274/5274	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22149a-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/ug.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ug.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:03	6330/6330	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218ba-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/um.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/um.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:03	5631/5631	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2215ff-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/um.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/um.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:03	6188/6188	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22182c-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/us.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/us.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:03	5462/5462	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221556-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/us.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/us.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:04	1741/1741	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226cd-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/uy.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/uy.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:04	1746/1746	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226d2-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/uy.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/uy.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:04	1465/1465	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b9-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/uz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/uz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:04	1487/1487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225cf-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/uz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/uz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:05	114045/114045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bd7d-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/va.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/va.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:05	113384/113384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bae8-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/va.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/va.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:05	512/512	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22200-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/vc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/vc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:05	577/577	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22241-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/vc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/vc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:06	1179/1179	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2249b-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/ve.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ve.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:06	1207/1207	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b7-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/ve.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ve.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:06	33930/33930	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22848a-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/vg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/vg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:06	33922/33922	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228482-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/vg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/vg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:07	12146/12146	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f72-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/vi.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/vi.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:07	12022/12022	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ef6-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/vi.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/vi.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:08	548/548	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22224-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/vn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/vn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:08	559/559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222f-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/vn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/vn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:08	5820/5820	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216bc-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/vu.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/vu.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:09	5783/5783	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221697-5c6a73fb44d89%22	https://hoangduyentv.xyz/assets/flags/1x1/vu.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/vu.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:09	310/310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22136-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/wf.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/wf.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:09	298/298	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212a-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/wf.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/wf.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:09	880/880	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22370-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/ws.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ws.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:10	857/857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22359-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/ws.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ws.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:10	287/287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211f-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/ye.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ye.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:10	298/298	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212a-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/ye.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ye.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:10	317/317	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213d-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/yt.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/yt.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:11	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22131-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/yt.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/yt.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:11	1068/1068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2242c-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/za.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/za.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:11	1014/1014	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223f6-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/za.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/za.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:11	8162/8162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221fe2-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/zm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/zm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:12	8197/8197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222005-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/zm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/zm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:12	10902/10902	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a96-5c6a73fb49ba9%22	https://hoangduyentv.xyz/assets/flags/4x3/zw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/zw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:12	10882/10882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a82-5c6a73fb45171%22	https://hoangduyentv.xyz/assets/flags/1x1/zw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/zw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:12	261/261	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22105-5c6a73fb468e1%22	https://hoangduyentv.xyz/assets/flags/4x3/es-ct.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/es-ct.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:12	260/260	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22104-5c6a73fb40739%22	https://hoangduyentv.xyz/assets/flags/1x1/es-ct.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/es-ct.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:13	1277/1277	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224fd-5c6a73fb46cc9%22	https://hoangduyentv.xyz/assets/flags/4x3/eu.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/eu.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:13	1278/1278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224fe-5c6a73fb40b21%22	https://hoangduyentv.xyz/assets/flags/1x1/eu.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/eu.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:13	245/245	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f5-5c6a73fb46cc9%22	https://hoangduyentv.xyz/assets/flags/4x3/gb-eng.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/gb-eng.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:13	250/250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fa-5c6a73fb40f09%22	https://hoangduyentv.xyz/assets/flags/1x1/gb-eng.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/gb-eng.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:14	34040/34040	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284f8-5c6a73fb46cc9%22	https://hoangduyentv.xyz/assets/flags/4x3/gb-nir.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/gb-nir.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:14	35270/35270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2289c6-5c6a73fb40f09%22	https://hoangduyentv.xyz/assets/flags/1x1/gb-nir.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/gb-nir.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:14	234/234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ea-5c6a73fb470b1%22	https://hoangduyentv.xyz/assets/flags/4x3/gb-sct.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/gb-sct.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:14	242/242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f2-5c6a73fb40f09%22	https://hoangduyentv.xyz/assets/flags/1x1/gb-sct.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/gb-sct.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:14	14480/14480	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223890-5c6a73fb470b1%22	https://hoangduyentv.xyz/assets/flags/4x3/gb-wls.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/gb-wls.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:15	14304/14304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2237e0-5c6a73fb40f09%22	https://hoangduyentv.xyz/assets/flags/1x1/gb-wls.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/gb-wls.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:15	31000/31000	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227918-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/un.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/un.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:15	32130/32130	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227d82-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/un.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/un.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:16	78491/78491	---M--	200	added ('OK')	image/png	etag:%221329b-5c6a73fb4de11%22	https://hoangduyentv.xyz/assets/images/bg-themes/1.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/1.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:16	25042/25042	---M--	200	added ('OK')	image/png	etag:%2261d2-5c6a73fb4de11%22	https://hoangduyentv.xyz/assets/images/bg-themes/2.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/2.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:21	447237/447237	---M--	200	added ('OK')	image/png	etag:%226d305-5c6a73fb4e1f9%22	https://hoangduyentv.xyz/assets/images/bg-themes/3.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/3.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:22	696369/696369	---M--	200	added ('OK')	image/png	etag:%22aa031-5c6a73fb4e5e1%22	https://hoangduyentv.xyz/assets/images/bg-themes/4.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/4.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:26	84159/84159	---M--	200	added ('OK')	image/png	etag:%22148bf-5c6a73fb4edb1%22	https://hoangduyentv.xyz/assets/images/bg-themes/6.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/6.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:35	497248/497248	---M--	200	added ('OK')	image/png	etag:%2279660-5c6a73fb4e9c9%22	https://hoangduyentv.xyz/assets/images/bg-themes/5.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/5.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:35	625801/625801	---M--	200	added ('OK')	image/png	etag:%2298c89-5c6a73fb4f199%22	https://hoangduyentv.xyz/assets/images/bg-themes/7.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/7.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
10:50:37	438336/438336	---M--	200	added ('OK')	image/png	etag:%226b040-5c6a73fb4f581%22	https://hoangduyentv.xyz/assets/images/bg-themes/8.png	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/images/bg-themes/8.png	(from https://hoangduyentv.xyz/assets/css/header-colors.css)
